x,y,z,date,scanner1,scanner2,scanner3,dist1,dist2,dist3
5,1,1,2021-08-01 22:35:53.308000,-255,-255,-62,50.0000,50.0000,3.0015
5,1,1,2021-08-01 22:35:53.308000,-255,-255,-53,50.0000,50.0000,1.5043
5,1,1,2021-08-01 22:35:53.308000,-255,-255,-49,50.0000,50.0000,1.1066
5,1,1,2021-08-01 22:35:53.308000,-255,-255,-49,50.0000,50.0000,1.1066
5,1,1,2021-08-01 22:35:53.308000,-255,-255,-54,50.0000,50.0000,1.6243
5,1,1,2021-08-01 22:35:53.308000,-255,-255,-55,50.0000,50.0000,1.7539
5,1,1,2021-08-01 22:35:53.308000,-255,-255,-55,50.0000,50.0000,1.7539
5,1,1,2021-08-01 22:38:53.308000,-255,-255,-63,50.0000,50.0000,3.2409
5,1,1,2021-08-01 22:38:53.308000,-255,-255,-64,50.0000,50.0000,3.4995
5,1,1,2021-08-01 22:38:53.308000,-255,-255,-63,50.0000,50.0000,3.2409
5,1,1,2021-08-01 22:38:53.308000,-255,-255,-64,50.0000,50.0000,3.4995
5,1,1,2021-08-01 22:38:53.308000,-255,-255,-53,50.0000,50.0000,1.5043
5,1,1,2021-08-01 22:38:53.308000,-255,-255,-64,50.0000,50.0000,3.4995
5,1,1,2021-08-01 22:38:53.308000,-255,-255,-53,50.0000,50.0000,1.5043
5,1,1,2021-08-01 22:38:53.308000,-255,-255,-55,50.0000,50.0000,1.7539
5,1,1,2021-08-01 22:38:53.308000,-255,-255,-53,50.0000,50.0000,1.5043
5,1,1,2021-08-01 22:38:53.308000,-255,-255,-55,50.0000,50.0000,1.7539
5,1,1,2021-08-01 22:38:53.308000,-255,-255,-55,50.0000,50.0000,1.7539
5,1,1,2021-08-01 22:40:53.308000,-97,-255,-255,44.0555,50.0000,50.0000
5,1,1,2021-08-01 22:40:53.308000,-255,-255,-54,50.0000,50.0000,1.6243
6,1,1,2021-08-01 22:39:53.308000,-255,-255,-49,50.0000,50.0000,1.1066
6,1,1,2021-08-01 22:39:53.308000,-255,-255,-55,50.0000,50.0000,1.7539
6,1,1,2021-08-01 22:39:53.308000,-255,-255,-54,50.0000,50.0000,1.6243
6,1,1,2021-08-01 22:39:53.308000,-255,-255,-49,50.0000,50.0000,1.1066
6,1,1,2021-08-01 22:39:53.308000,-255,-255,-53,50.0000,50.0000,1.5043
6,1,1,2021-08-01 22:39:53.308000,-255,-255,-49,50.0000,50.0000,1.1066
6,1,1,2021-08-01 22:39:53.308000,-255,-255,-53,50.0000,50.0000,1.5043
6,1,1,2021-08-01 22:39:53.308000,-96,-255,-64,40.8006,50.0000,3.4995
6,1,1,2021-08-01 22:39:53.308000,-255,-255,-64,50.0000,50.0000,3.4995
6,1,1,2021-08-01 22:39:53.308000,-255,-255,-54,50.0000,50.0000,1.6243
6,1,1,2021-08-01 22:39:53.308000,-255,-255,-65,50.0000,50.0000,3.7786
0,1,1,2021-08-01 22:58:53.308000,-71,-255,-93,5.9887,50.0000,32.4091
0,1,1,2021-08-01 22:58:53.308000,-72,-255,-91,6.4665,50.0000,27.7971
0,1,1,2021-08-01 22:58:53.308000,-77,-255,-93,9.4915,50.0000,32.4091
0,1,1,2021-08-01 22:58:53.308000,-73,-255,-255,6.9823,50.0000,50.0000
0,1,1,2021-08-01 22:58:53.308000,-86,-255,-90,18.9380,50.0000,25.7434
0,1,1,2021-08-01 22:58:53.308000,-75,-255,-89,8.1408,50.0000,23.8415
0,1,1,2021-08-01 22:58:53.308000,-83,-255,-85,15.0430,50.0000,17.5388
0,1,1,2021-08-01 23:00:53.308000,-78,-255,-255,10.2487,50.0000,50.0000
0,1,1,2021-08-01 23:00:53.308000,-72,-255,-255,6.4665,50.0000,50.0000
